symbol,publishedDate,title,image,site,text,url
ORLY,2025-05-07 04:46:00,3 Big Stock Splits Are Right Around the Corner -- and 2 of the 3 Stocks Are Great Picks During Uncertain Markets,https://images.financialmodelingprep.com/news/3-big-stock-splits-are-right-around-the-corner-20250507.jpg,fool.com,What's something that receives more attention from investors than is probably warranted? A single quarterly earnings result would probably be near the top of the list.,https://www.fool.com/investing/2025/05/07/3-big-stock-splits-right-around-the-corner-and-2-o/
ORLY,2025-05-02 10:34:59,5 Stock Split Stocks That Are Screaming Buys This May,https://images.financialmodelingprep.com/news/5-stock-split-stocks-that-are-screaming-buys-this-may-20250502.jpg,247wallst.com,"While splits don't change the value of a stock, they can serve as a positive signal.",https://247wallst.com/investing/2025/05/02/5-stock-split-stocks-that-are-screaming-buys-this-may/
ORLY,2025-05-02 09:50:42,Why Investors Need to Take Advantage of These 2 Retail and Wholesale Stocks Now,https://images.financialmodelingprep.com/news/why-investors-need-to-take-advantage-of-these-2-retail-20250502.jpg,zacks.com,Finding stocks expected to beat quarterly earnings estimates becomes an easier task with our Zacks Earnings ESP.,https://www.zacks.com/stock/news/2461005/why-investors-need-to-take-advantage-of-these-2-retail-and-wholesale-stocks-now?cid=CS-STOCKNEWSAPI-FT-tale_of_the_tape|zacks_education_earnings_esp-2461005
ORLY,2025-05-01 11:33:20,The Stock Market's Newest Stock Split Is Up Crushing The Market. Still Time to Buy,https://images.financialmodelingprep.com/news/the-stock-markets-newest-stock-split-is-up-crushing-20250501.jpg,247wallst.com,"After a strong price performance, O'Reilly Automotive stock is set to split in June.",https://247wallst.com/investing/2025/05/01/the-stock-markets-newest-stock-split-is-up-crushing-the-market-still-time-to-buy/
ORLY,2025-05-01 07:27:00,1 Stock-Split Stock to Buy Hand Over Fist in May and 1 to Avoid,https://images.financialmodelingprep.com/news/1-stocksplit-stock-to-buy-hand-over-fist-in-20250501.jpg,fool.com,The mere fact that a company recently executed a stock split isn't much of an investment thesis. The move neither creates nor destroys bottom-line profits or shareholder value -- it simply lowers the stock price by dividing the same business value into a larger number of equal slices.,https://www.fool.com/investing/2025/05/01/1-stock-split-stock-to-buy-and-1-to-avoid/
ORLY,2025-05-01 03:51:00,1 Supercharged Stock-Split Stock to Buy Hand Over Fist in May and 1 to Avoid,https://images.financialmodelingprep.com/news/1-supercharged-stocksplit-stock-to-buy-hand-over-fist-20250501.jpg,fool.com,"For more than 30 years, there have been a number of next-big-thing trends and innovations that have captivated the attention of professional and everyday investors. Though the rise of artificial intelligence (AI) has been the primary market mover for more than two years, it hasn't been the only trend responsible for lifting Wall Street's major stock indexes to new heights.",https://www.fool.com/investing/2025/05/01/1-stock-split-stock-buy-hand-over-fist-may-1-avoid/
ORLY,2025-04-30 01:21:06,O'Reilly Automotive: Downgrade To Sell On Valuation Concerns,https://images.financialmodelingprep.com/news/oreilly-automotive-downgrade-to-sell-on-valuation-concerns-20250430.jpg,seekingalpha.com,"Downgrade ORLY to sell due to extreme valuation at ~30.1x forward PE, significantly above its historical average and comps group premium. ORLY's competitive advantages include scale, diverse supply chain, and market share consolidation, but these may not offset macroeconomic pressures. Current valuation leaves no margin for error; prefer to revisit if valuation resets to more reasonable levels, amidst economic uncertainties.",https://seekingalpha.com/article/4779543-oreilly-automotive-downgrade-to-sell-on-valuation-concerns
ORLY,2025-04-28 03:51:00,"Wall Street's First High-Profile Stock Split of 2025 Has Been Announced -- and It's Not Meta Platforms, Netflix, or Costco!",https://images.financialmodelingprep.com/news/wall-streets-first-highprofile-stock-split-of-2025-has-20250428.jpg,fool.com,"Putting aside the historic bouts of volatility we've witnessed on Wall Street over the last two months, the previous two-plus years were dominated by optimists. Between early December 2024 and mid-February 2025, the Dow Jones Industrial Average, S&P 500, and Nasdaq Composite all hit respective all-time highs.",https://www.fool.com/investing/2025/04/28/wall-street-first-stock-split-2025-not-meta-costco/
ORLY,2025-04-27 07:16:20,O'Reilly Automotive: An Anytime Buy for Buy-and-Hold Investors,https://images.financialmodelingprep.com/news/oreilly-automotive-an-anytime-buy-for-buyandhold-investors-20250427.jpg,marketbeat.com,"O'Reilly Automotive NASDAQ: ORLY is a must-own stock of calibre akin to Cintas NASDAQ: CTAS, Casey's General Stores NASDAQ: CASY, and its close competitor, Autozone NYSE: AZO.",https://www.marketbeat.com/originals/oreilly-automotive-an-anytime-buy-for-buy-and-hold-investors/
ORLY,2025-04-24 15:31:29,"O'Reilly Automotive, Inc. (ORLY) Q1 2025 Earnings Call Transcript",https://images.financialmodelingprep.com/news/oreilly-automotive-inc-orly-q1-2025-earnings-call-transcript-20250424.jpg,seekingalpha.com,"O'Reilly Automotive, Inc. (NASDAQ:ORLY ) Q1 2025 Earnings Conference Call April 24, 2025 11:00 AM ET Company Participants Jeremy Fletcher - Executive Vice President and Chief Financial Officer Brad Beckham - Chief Executive Officer Brent Kirby - President Conference Call Participants Michael Lasser - UBS Simeon Gutman - Morgan Stanley Greg Melich - Evercore Chris Bottiglieri - BNP Robbie Ohmes - Bank of America Kate McShane - Goldman Sachs Christopher Horvers - JPMorgan Operator Welcome to the O'Reilly Automotive, Inc. First Quarter 2025 Earnings Call. My name is Matthew and I'll be your operator for today's call.",https://seekingalpha.com/article/4777883-oreilly-automotive-inc-orly-q1-2025-earnings-call-transcript
ORLY,2025-04-24 15:15:34,"O'Reilly Q1 Earnings & Sales Miss Estimates, EPS Guidance Revised",https://images.financialmodelingprep.com/news/oreilly-q1-earnings-sales-miss-estimates-eps-guidance-revised-20250424.jpg,zacks.com,ORLY reports lower-than-expected first quarter results and expects 2025 EPS in the band of $42.90-$43.40 compared with the previous expected range of $42.60-$43.10.,https://www.zacks.com/stock/news/2455280/o-reilly-q1-earnings-sales-miss-estimates-eps-guidance-revised?cid=CS-STOCKNEWSAPI-FT-analyst_blog|earnings_article-2455280
ORLY,2025-04-23 20:05:46,"Compared to Estimates, O'Reilly Automotive (ORLY) Q1 Earnings: A Look at Key Metrics",https://images.financialmodelingprep.com/news/compared-to-estimates-oreilly-automotive-orly-q1-earnings-a-20250423.jpg,zacks.com,"While the top- and bottom-line numbers for O'Reilly Automotive (ORLY) give a sense of how the business performed in the quarter ended March 2025, it could be worth looking at how some of its key metrics compare to Wall Street estimates and year-ago values.",https://www.zacks.com/stock/news/2454311/compared-to-estimates-o-reilly-automotive-orly-q1-earnings-a-look-at-key-metrics?cid=CS-STOCKNEWSAPI-FT-fundamental_analysis|nfm-2454311
ORLY,2025-04-23 18:40:40,O'Reilly Automotive (ORLY) Misses Q1 Earnings and Revenue Estimates,https://images.financialmodelingprep.com/news/oreilly-automotive-orly-misses-q1-earnings-and-revenue-estimates-20250423.jpg,zacks.com,"O'Reilly Automotive (ORLY) came out with quarterly earnings of $9.35 per share, missing the Zacks Consensus Estimate of $9.83 per share. This compares to earnings of $9.20 per share a year ago.",https://www.zacks.com/stock/news/2454158/o-reilly-automotive-orly-misses-q1-earnings-and-revenue-estimates?cid=CS-STOCKNEWSAPI-FT-tale_of_the_tape|yseop_template_4-2454158
ORLY,2025-04-23 16:30:00,"O'Reilly Automotive, Inc. Reports First Quarter 2025 Results",https://images.financialmodelingprep.com/news/oreilly-automotive-inc-reports-first-quarter-2025-results-20250423.jpg,globenewswire.com,"SPRINGFIELD, Mo., April 23, 2025 (GLOBE NEWSWIRE) -- O'Reilly Automotive, Inc. (the “Company” or “O'Reilly”) ( Nasdaq: ORLY), a leading retailer in the automotive aftermarket industry, today announced record revenue for its first quarter ended March 31, 2025.",https://www.globenewswire.com/news-release/2025/04/23/3066941/10672/en/O-Reilly-Automotive-Inc-Reports-First-Quarter-2025-Results.html
ORLY,2025-04-23 07:00:00,Worried About a Market Crash? 1 Stock Up 17% in 2025 to Keep an Eye On.,https://images.financialmodelingprep.com/news/worried-about-a-market-crash-1-stock-up-17-20250423.jpg,fool.com,"The S&P 500 index rose 24% in 2023 and climbed another 23% in 2024, putting together a stellar 24-month return. Investors were pleased with the outcome.",https://www.fool.com/investing/2025/04/23/worried-market-crash-1-stock-2025-keep-an-eye-on/
ORLY,2025-04-22 08:00:18,Retail Data Shows Urgency in Auto Parts: These 3 Stocks Could Win,https://images.financialmodelingprep.com/news/retail-data-shows-urgency-in-auto-parts-these-3-20250422.jpg,marketbeat.com,"The new economic environment has shifted to a new view lately, especially as the implications of new trade tariffs rolled out by President Trump start to take effect on both the psychology and budget of the consumer. More than that, business owners and managers are now starting to make buying decisions based on the potential impact of these tariffs as well.",https://www.marketbeat.com/stock-ideas/retail-data-shows-urgency-in-auto-parts-these-3-stocks-could-win/
ORLY,2025-04-17 10:21:16,Ahead of O'Reilly Automotive (ORLY) Q1 Earnings: Get Ready With Wall Street Estimates for Key Metrics,https://images.financialmodelingprep.com/news/ahead-of-oreilly-automotive-orly-q1-earnings-get-ready-20250417.jpg,zacks.com,Get a deeper insight into the potential performance of O'Reilly Automotive (ORLY) for the quarter ended March 2025 by going beyond Wall Street's top -and-bottom-line estimates and examining the estimates for some of its key metrics.,https://www.zacks.com/stock/news/2450568/ahead-of-o-reilly-automotive-orly-q1-earnings-get-ready-with-wall-street-estimates-for-key-metrics?cid=CS-STOCKNEWSAPI-FT-fundamental_analysis|nfm_preview-2450568
ORLY,2025-04-16 11:05:45,O'Reilly Automotive (ORLY) Reports Next Week: Wall Street Expects Earnings Growth,https://images.financialmodelingprep.com/news/oreilly-automotive-orly-reports-next-week-wall-street-expects-20250416.jpg,zacks.com,O'Reilly Automotive (ORLY) doesn't possess the right combination of the two key ingredients for a likely earnings beat in its upcoming report. Get prepared with the key expectations.,https://www.zacks.com/stock/news/2449917/o-reilly-automotive-orly-reports-next-week-wall-street-expects-earnings-growth?cid=CS-STOCKNEWSAPI-FT-tale_of_the_tape|yseop_template_9-2449917
ORLY,2025-04-16 09:55:34,O'Reilly Gears Up to Report Q1 Earnings: Here's What to Expect,https://images.financialmodelingprep.com/news/oreilly-gears-up-to-report-q1-earnings-heres-what-20250416.jpg,zacks.com,"The Zacks Consensus Estimate for ORLY's first-quarter EPS and revenues is pegged at $9.83 and $4.17 billion, respectively.",https://www.zacks.com/stock/news/2449897/o-reilly-gears-up-to-report-q1-earnings-here-s-what-to-expect?cid=CS-STOCKNEWSAPI-FT-analyst_blog|earnings_preview-2449897
ORLY,2025-04-14 08:46:30,5 Winning Plays Outperforming the S&P This Year,https://images.financialmodelingprep.com/news/5-winning-plays-outperforming-the-sp-this-year-20250414.jpg,marketbeat.com,"While macroeconomic headwinds, tariffs, inflation, interest rates, and fears of a recession impact the broad market S&P 500, not all stocks are in the same position.",https://www.marketbeat.com/stock-ideas/5-winning-plays-outperforming-the-s-and-p-this-year/
ORLY,2025-04-11 08:01:06,"O'Reilly Automotive Up 2.9% After Key Signal, Even As Market Ends in Red",https://images.financialmodelingprep.com/news/oreilly-automotive-up-29-after-key-signal-even-as-market-20250411.jpg,benzinga.com,ORLY Finishes Higher on the Day as Broad Market Finishes Lower,https://www.benzinga.com/markets/equities/25/04/44759118/oreilly-automotive-up-2-9-after-key-signal-even-as-market-ends-in-red
ORLY,2025-04-07 14:08:23,2 Stock Splits Stocks To Buy in April,https://images.financialmodelingprep.com/news/2-stock-splits-stocks-to-buy-in-april-20250407.jpg,247wallst.com,The stock market's implosion over the past few days in response to President Trump's sweeping tariffs on U.S.,https://247wallst.com/investing/2025/04/07/2-stock-splits-stocks-to-buy-in-april/
ORLY,2025-04-04 15:59:36,Tariffs Are Positive For O'Reilly Automotive,https://images.financialmodelingprep.com/news/tariffs-are-positive-for-oreilly-automotive-20250404.jpg,seekingalpha.com,"O'Reilly Automotive benefits from tariffs on imported vehicles, as higher new car prices lead consumers to keep and repair older vehicles. Despite potential cost increases, O'Reilly can maintain margins due to low demand elasticity and strategic supplier negotiations. Historical performance during previous tariff periods shows O'Reilly's ability to sustain and even improve gross margins.",https://seekingalpha.com/article/4773094-tariffs-are-positive-for-oreilly-automotive
ORLY,2025-04-01 16:30:00,"O'Reilly Automotive, Inc. Announces Dates for Its First Quarter 2025 Earnings Release and Conference Call",https://images.financialmodelingprep.com/news/oreilly-automotive-inc-announces-dates-for-its-first-quarter-20250401.jpg,globenewswire.com,"SPRINGFIELD, Mo., April 01, 2025 (GLOBE NEWSWIRE) -- O'Reilly Automotive, Inc. (the “Company” or “O'Reilly”) (Nasdaq: ORLY), a leading retailer in the automotive aftermarket industry, announces the release date for its first quarter 2025 results as Wednesday, April 23, 2025, with a conference call to follow on Thursday, April 24, 2025.",https://www.globenewswire.com/news-release/2025/04/01/3053812/10672/en/O-Reilly-Automotive-Inc-Announces-Dates-for-Its-First-Quarter-2025-Earnings-Release-and-Conference-Call.html
ORLY,2025-03-31 10:28:30,"Live Nasdaq Composite: ORLY, AZO Gain in Face of Unrelenting Tariffs",https://images.financialmodelingprep.com/news/live-nasdaq-composite-orly-azo-gain-in-face-of-20250331.jpg,247wallst.com,The stock market continues to suffer on tariff-related uncertainty but the major indexes are off their worst levels of the morning.,https://247wallst.com/market-news/2025/03/31/live-nasdaq-composite-orly-azo-gain-in-face-of-unrelenting-tariffs/
ORLY,2025-03-27 10:22:09,"Live Nasdaq Composite: ORLY Rises, GM Sinks in Market Chaos",https://images.financialmodelingprep.com/news/live-nasdaq-composite-orly-rises-gm-sinks-in-market-20250327.jpg,247wallst.com,The markets have stemmed their losses and appear to be trying to turn positive. Stocks have been under pressure in response to President Trump's decision to stick 25% tariffs on autos not made in the U.S.A.,https://247wallst.com/market-news/2025/03/27/live-nasdaq-composite-orly-rises-gm-sinks-in-market-chaos/
ORLY,2025-03-13 16:30:00,"O'Reilly Automotive, Inc. Board of Directors Approves 15-for-1 Stock Split, Subject to Shareholder Approval of an Increase in the Number of Authorized Shares of Common Stock",https://images.financialmodelingprep.com/news/oreilly-automotive-inc-board-of-directors-approves-15for1-stock-20250313.jpg,globenewswire.com,"SPRINGFIELD, Mo., March 13, 2025 (GLOBE NEWSWIRE) -- O'Reilly Automotive, Inc. (the “Company” or “O'Reilly”) ( Nasdaq: ORLY), a leading retailer in the automotive aftermarket industry, today announced that its Board of Directors (the “Board”) approved a 15-for-1 split of its common stock, to be effected in the form of a one-time special stock dividend.",https://www.globenewswire.com/news-release/2025/03/13/3042623/10672/en/O-Reilly-Automotive-Inc-Board-of-Directors-Approves-15-for-1-Stock-Split-Subject-to-Shareholder-Approval-of-an-Increase-in-the-Number-of-Authorized-Shares-of-Common-Stock.html
ORLY,2025-03-07 12:36:30,Why Is O'Reilly Automotive (ORLY) Up 0% Since Last Earnings Report?,https://images.financialmodelingprep.com/news/why-is-oreilly-automotive-orly-up-0-since-last-earnings-20250307.jpg,zacks.com,O'Reilly Automotive (ORLY) reported earnings 30 days ago. What's next for the stock?,https://www.zacks.com/stock/news/2427380/why-is-o-reilly-automotive-orly-up-0-since-last-earnings-report?cid=CS-STOCKNEWSAPI-FT-realtime_blog-2427380
ORLY,2025-02-22 09:05:00,Meet 1 Phenomenal Stock That Would've Made You a Millionaire in the Past. Can It Continue to Climb?,https://images.financialmodelingprep.com/news/meet-1-phenomenal-stock-that-wouldve-made-you-a-20250222.jpg,fool.com,"The objective of investing is to raise one's spending power over the long haul. Unsurprisingly, some stocks have done a better job than others at doing precisely that.",https://www.fool.com/investing/2025/02/22/phenomenal-stock-made-you-a-millionaire/
ORLY,2025-02-14 02:45:02,O'Reilly Automotive: Valuation Is Too Expensive For Me,https://images.financialmodelingprep.com/news/oreilly-automotive-valuation-is-too-expensive-for-me-20250214.jpg,seekingalpha.com,"I maintain a hold rating for O'Reilly Automotive due to its expensive valuation at 29.5x forward earnings, despite strong fundamentals. ORLY's 4Q24 results showed solid performance with 4.4% comps growth and $4.1 billion in revenue, but EPS missed consensus due to a one-time charge. Industry tailwinds, such as the increasing complexity of car repairs, support demand for ORLY's DIFM services, which grew faster than DIY sales.",https://seekingalpha.com/article/4758339-oreilly-automotive-valuation-is-too-expensive-for-me
ORLY,2025-02-07 09:19:22,O'Reilly Automotive: Three Weaknesses In 2025 Outlook,https://images.financialmodelingprep.com/news/oreilly-automotive-three-weaknesses-in-2025-outlook-20250207.jpg,seekingalpha.com,"O'Reilly Automotive's Q4 financials showed good 4.4% comparable sales growth and consistent underlying profitability, being positive after prior quarters showed more severe industry pressures. O'Reilly's 2025 outlook has three weak points, adding short- to mid-term uncertainty and pressuring cash flow expectations. As the stock has continued to rise, I now estimate -16% downside to a fair value of $1118.",https://seekingalpha.com/article/4756053-oreilly-automotive-three-weaknesses-in-2025-outlook
ORLY,2025-02-06 16:19:04,"O'Reilly Automotive, Inc. (ORLY) Q4 2024 Earnings Call Transcript",https://images.financialmodelingprep.com/news/oreilly-automotive-inc-orly-q4-2024-earnings-call-transcript-20250206.jpg,seekingalpha.com,"O'Reilly Automotive, Inc. (NASDAQ:ORLY ) Q4 2024 Earnings Conference Call February 6, 2025 11:00 AM ET Company Participants Jeremy Fletcher - EVP and CFO Brad Beckham - CEO Brent Kirby - President Conference Call Participants Josh Young - Truist Michael Lasser - UBS Gregory Melich - Evercore ISI Bret Jordan - Jefferies David Bellinger - Mizuho Michael Baker - D.A. Davidson Steven Forbes - Guggenheim Securities Operator Welcome to the O'Reilly Automotive Inc. Fourth Quarter and Full Year 2024 Earnings Call.",https://seekingalpha.com/article/4755795-oreilly-automotive-inc-orly-q4-2024-earnings-call-transcript
ORLY,2025-02-06 13:46:21,3 Reasons Growth Investors Will Love O'Reilly Automotive (ORLY),https://images.financialmodelingprep.com/news/3-reasons-growth-investors-will-love-oreilly-automotive-orly-20250206.jpg,zacks.com,"O'Reilly Automotive (ORLY) possesses solid growth attributes, which could help it handily outperform the market.",https://www.zacks.com/stock/news/2411492/3-reasons-growth-investors-will-love-o-reilly-automotive-orly?cid=CS-STOCKNEWSAPI-FT-tale_of_the_tape|yseop_template_11_growth-2411492
ORLY,2025-02-06 11:36:12,"O'Reilly Q4 Earnings & Sales Surpass Expectations, Rise Y/Y",https://images.financialmodelingprep.com/news/oreilly-q4-earnings-sales-surpass-expectations-rise-yy-20250206.jpg,zacks.com,ORLY reports better-than-expected Q4 results and expects 2025 revenues in the range of $17.4-$17.7 billion compared with $16.7 billion reported in 2024.,https://www.zacks.com/stock/news/2411311/o-reilly-q4-earnings-sales-surpass-expectations-rise-y-y?cid=CS-STOCKNEWSAPI-FT-analyst_blog|earnings_article-2411311
ORLY,2025-02-05 19:36:08,O'Reilly Automotive (ORLY) Q4 Earnings: Taking a Look at Key Metrics Versus Estimates,https://images.financialmodelingprep.com/news/oreilly-automotive-orly-q4-earnings-taking-a-look-at-key-20250205.jpg,zacks.com,"While the top- and bottom-line numbers for O'Reilly Automotive (ORLY) give a sense of how the business performed in the quarter ended December 2024, it could be worth looking at how some of its key metrics compare to Wall Street estimates and year-ago values.",https://www.zacks.com/stock/news/2410606/o-reilly-automotive-orly-q4-earnings-taking-a-look-at-key-metrics-versus-estimates?cid=CS-STOCKNEWSAPI-FT-fundamental_analysis|nfm-2410606
ORLY,2025-02-05 18:46:11,O'Reilly Automotive (ORLY) Q4 Earnings and Revenues Beat Estimates,https://images.financialmodelingprep.com/news/oreilly-automotive-orly-q4-earnings-and-revenues-beat-estimates-20250205.jpg,zacks.com,"O'Reilly Automotive (ORLY) came out with quarterly earnings of $9.96 per share, beating the Zacks Consensus Estimate of $9.71 per share. This compares to earnings of $9.26 per share a year ago.",https://www.zacks.com/stock/news/2410496/o-reilly-automotive-orly-q4-earnings-and-revenues-beat-estimates?cid=CS-STOCKNEWSAPI-FT-tale_of_the_tape|yseop_template_4-2410496
ORLY,2025-02-05 17:59:48,O'Reilly Automotive: Q4 Revenue Surges,https://images.financialmodelingprep.com/news/oreilly-automotive-q4-revenue-surges-20250205.jpg,fool.com,"Aftermarket automotive parts specialist O'Reilly Automotive (ORLY 1.05%) reported mixed fourth-quarter and full-year 2024 earnings on Wednesday, Feb. 5. While Q4 revenue surpassed analysts' consensus estimates, reaching $4.1 billion compared to the expected $4.05 billion, the earnings per share (EPS) of $9.50 underperformed relative to the $9.75 forecast.",https://www.fool.com/data-news/2025/02/05/o-reilly-automotive-q4-revenue-surges/
ORLY,2025-02-05 16:30:00,"O'Reilly Automotive, Inc. Reports Fourth Quarter and Full-Year 2024 Results",https://images.financialmodelingprep.com/news/oreilly-automotive-inc-reports-fourth-quarter-and-fullyear-2024-20250205.jpg,globenewswire.com,"SPRINGFIELD, Mo., Feb. 05, 2025 (GLOBE NEWSWIRE) -- O'Reilly Automotive, Inc. (the “Company” or “O'Reilly”) ( Nasdaq: ORLY), a leading retailer in the automotive aftermarket industry, today announced record revenue for its fourth quarter and full-year ended December 31, 2024. The results represent 32 consecutive years of comparable store sales growth and record revenue and operating income for O'Reilly since becoming a public company in April of 1993.",https://www.globenewswire.com/news-release/2025/02/05/3021621/10672/en/O-Reilly-Automotive-Inc-Reports-Fourth-Quarter-and-Full-Year-2024-Results.html
ORLY,2025-02-04 12:52:11,Trump's New Tariffs: Top U.S.-Centric Stocks Amid Escalating Trade Tensions,https://images.financialmodelingprep.com/news/trumps-new-tariffs-top-uscentric-stocks-amid-escalating-trade-20250204.jpg,seekingalpha.com,"Tariffs and currency headwinds are impacting costs and currency, making US retail and service-related stocks a nice hedge. Key stocks to consider include home improvement, grocery, automotive retail, and waste management. Hedging against tariff uncertainty should become a theme in years to come.",https://seekingalpha.com/article/4754711-trump-new-tariffs-top-us-centric-stocks-amid-escalating-trade-tensions
ORLY,2025-01-31 10:21:35,Curious about O'Reilly Automotive (ORLY) Q4 Performance? Explore Wall Street Estimates for Key Metrics,https://images.financialmodelingprep.com/news/curious-about-oreilly-automotive-orly-q4-performance-explore-wall-20250131.jpg,zacks.com,"Besides Wall Street's top -and-bottom-line estimates for O'Reilly Automotive (ORLY), review projections for some of its key metrics to gain a deeper understanding of how the company might have fared during the quarter ended December 2024.",https://www.zacks.com/stock/news/2407472/curious-about-o-reilly-automotive-orly-q4-performance-explore-wall-street-estimates-for-key-metrics?cid=CS-STOCKNEWSAPI-FT-fundamental_analysis|nfm_preview-2407472
ORLY,2025-01-29 11:06:14,O'Reilly Automotive (ORLY) Earnings Expected to Grow: What to Know Ahead of Next Week's Release,https://images.financialmodelingprep.com/news/oreilly-automotive-orly-earnings-expected-to-grow-what-to-20250129.jpg,zacks.com,O'Reilly Automotive (ORLY) possesses the right combination of the two key ingredients for a likely earnings beat in its upcoming report. Get prepared with the key expectations.,https://www.zacks.com/stock/news/2405728/o-reilly-automotive-orly-earnings-expected-to-grow-what-to-know-ahead-of-next-week-s-release?cid=CS-STOCKNEWSAPI-FT-tale_of_the_tape|yseop_template_9-2405728
